target,config,smape_percent,fold_1_smape_percent,fold_2_smape_percent,fold_3_smape_percent,fold_4_smape_percent,fold_5_smape_percent
Q0_GROSS_PROFIT,l1,20.553646081823477,19.8225953694941,21.02640672003456,20.280649689723205,21.021434540445636,20.61714408941988
Q0_GROSS_PROFIT,large_leaf,21.752099077763546,21.567812404267,21.738162317592632,21.551455699019513,22.066267736099935,21.836797231838652
Q0_GROSS_PROFIT,baseline,23.056816325763204,22.64086917671473,23.107593429173075,23.035869416772666,23.486806639060642,23.012942967094897
Q0_GROSS_PROFIT,slow,23.120914205049893,22.87650432449547,22.908063395952798,23.081320397753117,23.545772002125172,23.192910904922893
Q0_GROSS_PROFIT,small_leaf,25.056454851523018,24.758969006860465,25.01118421935819,24.993567387176334,25.37326310992673,25.145290534293395
