target,config,smape_percent,fold_1_smape_percent,fold_2_smape_percent,fold_3_smape_percent,fold_4_smape_percent,fold_5_smape_percent
Q0_OPERATING_EXPENSES,large_leaf,4.96450480108967,5.054766178428396,4.954058066499525,4.963580864361703,4.92292108405969,4.927197812099032
Q0_OPERATING_EXPENSES,l1,5.796619824736187,5.816608783808006,5.837887955194984,5.77153333753072,5.767886282255617,5.789182764891606
Q0_OPERATING_EXPENSES,baseline,6.1842948142148995,6.140491882027253,6.145073093185647,6.262318776354602,6.2220691101027645,6.151521209404234
Q0_OPERATING_EXPENSES,slow,6.311920063075446,6.296890190223508,6.260713291128472,6.401486606510937,6.338495586671213,6.2620146408431
Q0_OPERATING_EXPENSES,small_leaf,7.739710182022337,7.665747192493513,7.695584314637929,7.824486058248778,7.822514730536632,7.69021861419483
