target,config,smape_percent,fold_1_smape_percent,fold_2_smape_percent,fold_3_smape_percent,fold_4_smape_percent,fold_5_smape_percent
Q0_COST_OF_REVENUES,l1,10.047798797443502,9.859741559200117,10.166756370914422,9.93370263164845,10.034377508919965,10.244415916534559
Q0_COST_OF_REVENUES,large_leaf,10.09377443484524,10.235248146825281,9.949633639906935,10.062400329314862,10.16520261487483,10.056387443304288
Q0_COST_OF_REVENUES,baseline,11.606374404885603,11.50532210331977,11.539081591378881,11.737734749814756,11.340041253038098,11.909692326876508
Q0_COST_OF_REVENUES,slow,11.756313214301843,11.725634351642606,11.605281448747087,11.929593889199339,11.604306155865475,11.9167502260547
Q0_COST_OF_REVENUES,small_leaf,14.780823662350318,14.692795860241912,14.673725163847262,14.97062349876912,14.656127986534143,14.910845802359168
