target,config,smape_percent,fold_1_smape_percent,fold_2_smape_percent,fold_3_smape_percent,fold_4_smape_percent,fold_5_smape_percent
Q0_OPERATING_INCOME,l1,46.284216837778864,46.46375255093218,46.530128724961976,46.48610318905227,46.08342767653823,45.857672047409615
Q0_OPERATING_INCOME,large_leaf,49.786417519475,49.726035119146516,50.301985268080344,50.0753723096978,49.81288457105564,49.0158103293947
Q0_OPERATING_INCOME,baseline,51.77843071296076,51.98767848423868,52.5900414130366,51.91042072509222,51.59701610209866,50.80699684033762
Q0_OPERATING_INCOME,slow,51.80571387596415,51.79504292023475,52.34899964985454,51.96872365446712,51.73115037915272,51.18465277611164
Q0_OPERATING_INCOME,small_leaf,54.723190759816596,54.952372975876585,55.229032655284904,54.88119365173523,54.30150217671563,54.251852339470666
